0,0,0,0,-0.15
0.55431,-0.085321,-0.278,0.53785,-0.15
0.55431,-0.39618,-0.32971,0.90042,-0.15
0.59305,-0.42523,-0.26151,0.86127,-0.15
0.63396,-0.44445,-0.21692,0.8359,-0.15
0.67601,-0.45227,-0.19887,0.82568,-0.15
0.7182,-0.44803,-0.20866,0.83122,-0.15
0.75955,-0.43208,-0.24557,0.85218,-0.15
0.79905,-0.40576,-0.30711,0.8874,-0.15
0.83561,-0.37109,-0.3895,0.93513,-0.15
0.86802,-0.33052,-0.48835,0.9934,-0.15
0.8949,-0.28665,-0.59909,1.0603,-0.15
0.91471,-0.24224,-0.71719,1.134,-0.15
0.9257,-0.20008,-0.83817,1.2128,-0.15
0.92597,-0.16304,-0.95746,1.295,-0.15
0.91365,-0.13389,-1.0702,1.3787,-0.15
0.88725,-0.11476,-1.1713,1.4606,-0.15
0.84621,-0.10613,-1.2552,1.5358,-0.15
0.79165,-0.1057,-1.3165,1.5967,-0.15
0.72704,-0.1083,-1.3508,1.6337,-0.15
0.65803,-0.10882,-1.3554,1.6387,-0.15
0.59143,-0.10643,-1.3298,1.6107,-0.15
0.5334,-0.10534,-1.2761,1.5559,-0.15
0.48811,-0.11112,-1.1984,1.484,-0.15
0.45733,-0.12707,-1.1019,1.4035,-0.15
0.44095,-0.1534,-0.99203,1.32,-0.15
0.43765,-0.18836,-0.87417,1.2371,-0.15
0.44564,-0.22929,-0.7532,1.157,-0.15
0.463,-0.27333,-0.63377,1.0816,-0.15
0.48795,-0.31765,-0.52036,1.0125,-0.15
0.51886,-0.35949,-0.41748,0.9515,-0.15
0.55431,-0.39618,-0.32971,0.90042,-0.15
0.55431,0.12741,-0.32971,0.90042,-0.15
0,0,0,0,-0.15
